	PO59	PO47	SD1	PO82	PO78	PO81	SD22	PO44	SD37	SD43	PO57	PO61	SD18	SD35	PO65	SD32	PO76	SD7	SD30	SD23	SD15	SD26	SD38	SD28	SD24	SD9	SD27	PO60	PO79	PO80	SD39	CLASS
4258	4	6	38	0	0	0	3	2	0	4	0	0	3	9	1	7	0	4	0	1	3	4	5	3	5	2	1	0	0	1	3	0
4259	5	0	36	0	0	0	4	0	2	3	0	0	4	2	0	6	0	1	5	3	7	2	3	4	0	6	2	0	0	1	3	0
4260	0	5	39	0	0	0	6	0	6	5	0	0	4	8	0	5	0	3	8	1	2	2	3	5	2	5	2	0	0	0	1	0
4261	4	0	41	0	0	0	2	0	1	4	0	0	3	2	0	3	0	7	0	0	6	2	5	1	1	2	5	0	0	2	4	0
4262	4	7	35	0	0	0	2	0	3	5	0	0	3	6	0	5	0	4	3	0	4	3	2	2	1	5	2	0	0	1	4	0
4263	4	0	23	0	0	0	3	0	9	3	0	0	3	8	0	6	0	3	6	2	5	1	0	2	4	4	5	0	0	1	0	0
4264	0	5	23	0	0	0	6	0	2	3	0	0	4	7	0	7	0	2	5	1	2	4	3	4	3	5	1	0	0	0	4	0
4265	4	6	33	0	0	0	3	2	9	3	0	0	4	7	1	5	0	7	0	6	5	0	0	5	0	2	4	0	0	1	0	0
4266	0	0	4	0	0	0	3	0	2	6	0	0	2	6	0	9	0	7	0	0	0	1	2	0	0	2	6	0	0	0	5	0
4267	0	6	8	0	0	0	2	0	1	7	0	0	2	4	0	6	0	6	2	2	6	2	1	3	1	2	1	0	0	0	5	0
4268	3	5	6	0	0	0	2	2	0	8	0	0	1	5	1	6	0	4	5	2	4	4	9	5	1	4	0	0	0	1	0	0
4269	4	6	32	0	0	0	3	2	3	1	0	0	5	7	1	4	0	5	5	2	4	2	5	3	3	3	2	0	0	1	1	0
4270	2	6	34	0	0	0	1	0	2	6	0	0	6	7	0	4	0	3	5	3	3	2	5	3	2	5	4	0	0	1	1	0
4271	3	6	11	0	0	0	5	2	3	6	0	0	4	5	1	5	0	5	9	2	1	1	4	2	1	2	2	0	0	1	3	0
4272	6	6	41	0	0	0	3	0	2	4	0	0	6	6	0	6	0	7	3	2	3	2	7	4	3	2	3	0	0	1	1	0
4273	0	5	10	0	0	0	3	0	0	8	0	0	7	4	0	6	0	5	0	0	9	2	3	7	6	4	0	0	0	0	5	0
4274	0	0	39	0	0	0	3	0	3	5	0	0	6	8	0	6	0	4	8	3	5	2	5	5	2	5	1	0	0	0	2	0
4275	0	0	12	0	0	0	3	0	2	8	0	0	0	4	0	7	0	4	2	0	6	3	0	0	3	4	2	0	0	0	4	0
4276	3	0	33	0	0	0	3	1	3	3	0	0	7	8	1	5	0	4	4	6	6	1	4	6	0	5	1	0	0	1	2	0
4277	0	6	36	0	0	0	3	0	3	3	0	0	5	7	0	6	0	4	5	2	3	2	4	5	4	4	2	0	0	0	3	0
4278	5	6	40	0	0	0	0	1	0	3	0	0	3	6	1	6	0	4	0	0	6	2	1	1	3	4	3	0	0	1	8	0
4279	0	6	32	0	0	0	1	0	5	1	0	0	5	7	0	7	0	3	3	5	2	1	3	4	2	4	4	0	0	0	1	0
4280	4	6	38	0	0	0	5	2	5	4	0	0	3	6	1	5	0	5	7	1	3	2	2	4	2	1	2	0	0	3	2	0
4281	2	0	32	0	0	0	2	0	4	1	0	0	6	7	0	5	0	5	5	3	5	1	4	5	3	3	1	0	0	1	1	0
4282	0	6	31	0	0	0	3	0	1	1	0	0	9	7	0	6	0	6	9	2	4	0	4	5	2	2	0	0	0	0	4	0
4283	0	6	33	0	0	0	5	0	1	3	0	0	5	9	0	5	0	5	2	2	8	2	7	5	2	4	3	0	0	0	2	0
4284	0	0	32	0	0	0	3	0	3	1	0	0	6	6	0	5	0	3	2	2	4	2	4	4	3	3	1	0	0	0	2	0
4285	4	5	11	0	0	0	3	0	2	6	0	0	3	4	0	6	0	4	4	2	5	2	2	3	2	4	2	0	0	2	4	0
4286	4	0	35	0	0	0	2	2	5	5	0	0	9	9	1	9	0	5	5	7	3	0	4	9	0	2	0	0	0	1	0	0
4287	2	0	29	0	0	0	3	2	0	3	0	0	7	7	1	5	0	4	1	3	6	0	7	5	3	4	2	0	0	1	2	0
4288	0	5	34	0	0	0	2	0	0	6	0	0	7	9	0	5	0	7	2	4	5	0	5	5	2	2	4	0	0	0	4	0
4289	0	0	32	0	0	0	3	0	0	1	0	0	5	7	0	5	0	7	0	2	7	2	4	4	4	0	3	0	0	0	4	1
4290	6	6	41	0	0	0	3	0	0	4	0	0	6	6	0	6	0	5	3	0	5	2	0	3	4	3	4	0	0	2	9	0
4291	0	6	33	0	0	0	0	2	5	3	0	0	7	7	1	5	0	4	3	3	5	0	4	3	3	4	2	0	0	0	0	0
4292	0	6	35	0	0	0	2	0	0	5	0	0	4	3	0	6	0	9	3	0	5	2	0	0	0	0	6	0	0	0	7	0
4293	4	0	8	0	0	0	3	2	2	8	0	0	3	5	1	7	0	3	6	2	4	2	4	4	2	5	2	0	0	2	3	0
4294	0	6	7	0	0	0	2	0	4	7	0	0	5	4	0	4	0	3	6	2	3	0	3	2	0	6	0	0	0	0	3	0
4295	0	6	34	0	0	0	2	0	0	6	0	0	7	9	0	5	0	7	2	4	5	0	5	5	2	2	4	0	0	0	4	0
4296	4	6	33	0	0	0	1	2	2	3	0	0	7	8	1	6	0	7	6	2	5	0	6	5	6	2	2	0	0	1	0	1
4297	2	0	37	0	0	0	5	2	1	4	0	0	4	6	1	4	0	5	3	2	7	1	0	3	1	1	4	0	0	1	8	0
4298	3	6	13	0	0	0	4	2	6	6	0	0	5	6	1	7	1	2	9	1	5	0	0	3	3	4	5	0	0	1	3	0
4299	3	6	33	0	0	0	7	2	2	3	0	0	4	6	1	7	0	5	3	0	3	3	4	4	0	3	2	0	0	1	4	0
4300	2	0	23	0	0	0	2	2	4	3	0	0	3	8	1	6	0	5	7	1	2	2	3	2	4	2	1	0	0	1	3	0
4301	0	0	38	0	0	0	4	0	4	4	0	0	0	6	0	7	0	4	2	4	7	1	2	3	1	4	5	0	0	0	4	0
4302	3	0	23	0	0	0	4	0	7	3	0	0	3	8	0	4	0	4	8	1	1	2	2	2	4	4	5	0	0	1	1	0
4303	4	6	33	0	0	0	1	2	3	3	0	0	8	9	1	6	1	2	3	6	6	1	5	8	3	5	1	0	0	1	2	0
4304	4	6	32	0	0	0	5	2	2	1	0	0	5	5	1	7	0	5	4	3	3	1	3	5	1	3	3	0	0	1	4	0
4305	0	5	34	0	0	0	2	0	0	6	0	0	7	9	0	5	0	7	2	4	5	0	5	5	2	2	4	0	0	0	4	0
4306	0	0	27	0	0	0	2	0	5	1	0	0	8	7	0	8	0	5	9	4	3	0	4	7	3	3	1	0	0	0	0	0
4307	0	6	21	0	0	0	3	0	3	1	0	0	6	8	0	6	0	4	8	3	5	2	5	5	2	5	1	0	0	0	2	0
4308	0	6	8	0	0	0	3	0	2	7	0	0	3	5	0	6	0	5	3	3	5	2	2	3	1	3	2	0	0	0	4	0
4309	0	0	33	0	0	0	0	0	0	3	0	0	9	9	0	9	0	2	3	6	2	0	9	9	3	7	0	0	0	0	0	0
4310	0	0	33	0	0	0	0	0	4	3	0	0	9	9	0	5	0	3	5	5	5	0	5	6	4	6	0	0	0	0	0	0
4311	4	6	39	0	0	0	6	2	3	5	0	0	4	7	1	7	2	5	6	0	4	2	4	4	2	2	3	0	0	1	2	0
4312	0	6	36	0	0	0	3	2	2	3	0	0	4	5	1	5	0	4	2	1	3	1	5	4	4	2	4	0	0	0	3	1
4313	0	5	8	0	0	0	8	0	2	8	0	0	1	6	0	5	0	2	8	1	2	8	2	1	1	5	0	0	0	0	4	0
4314	2	6	23	0	0	0	4	2	5	3	0	0	4	9	1	5	0	5	9	2	2	2	2	4	2	5	2	0	0	1	3	0
4315	4	0	36	0	0	0	4	0	0	3	0	0	2	3	0	6	0	3	2	0	3	1	7	2	2	2	5	0	0	1	2	0
4316	0	0	3	0	0	0	4	0	0	6	0	0	5	7	0	7	0	6	3	2	4	3	4	4	4	2	2	0	0	0	5	0
4317	0	5	12	0	0	0	7	0	2	7	0	0	6	9	0	9	0	2	0	0	9	2	0	6	2	7	0	0	0	0	5	0
4318	0	0	24	0	0	0	2	0	5	2	0	0	5	8	0	5	0	5	5	3	3	2	3	5	4	3	2	0	0	0	2	0
4319	0	6	38	0	0	0	1	0	6	4	0	0	8	8	0	3	0	7	8	3	4	1	2	4	5	2	1	0	0	0	2	0
4320	0	0	8	0	0	0	5	0	0	7	0	0	2	2	0	7	0	6	0	0	6	2	5	2	0	2	3	0	0	0	0	0
4321	0	0	13	0	0	0	0	0	0	6	0	0	1	4	0	9	0	6	0	1	5	0	6	1	0	3	0	0	0	0	3	0
4322	3	6	36	0	0	0	4	2	3	3	0	0	3	6	1	9	0	9	4	0	3	0	4	3	3	0	4	0	0	1	4	0
4323	4	6	5	0	0	0	6	0	3	3	0	0	5	7	0	5	0	4	6	1	4	3	3	5	3	3	2	0	0	1	3	1
4324	2	6	34	0	0	0	0	2	4	6	0	0	5	9	1	5	0	2	9	9	7	0	5	9	0	5	0	0	0	1	0	0
4325	3	6	32	0	0	0	2	2	1	1	0	0	5	7	1	6	0	4	4	3	4	2	4	4	3	3	2	0	0	1	4	0
4326	0	6	33	0	0	0	1	0	3	3	0	0	8	9	0	7	0	5	9	5	8	1	6	7	4	4	1	0	0	0	1	0
4327	0	5	13	0	0	0	4	0	6	6	0	0	5	6	0	7	0	2	9	1	5	0	0	3	3	4	5	0	0	0	3	0
4328	0	0	8	0	0	0	7	2	0	7	0	0	0	7	1	7	0	7	0	0	3	3	6	0	0	0	4	0	0	0	3	0
4329	0	0	40	0	0	0	1	0	2	3	0	0	5	2	0	3	0	7	0	0	5	1	5	1	1	2	5	0	0	0	3	0
4330	0	6	31	0	0	0	2	0	6	1	0	0	6	8	0	5	0	4	9	3	5	1	3	6	3	3	2	0	0	0	0	0
4331	0	0	35	0	0	0	4	0	3	5	0	0	3	5	0	6	0	4	5	1	3	2	2	3	2	4	3	0	0	0	3	0
4332	2	6	4	0	0	0	4	2	3	6	0	0	2	7	1	7	0	7	7	3	2	3	3	4	1	0	1	0	0	1	3	0
4333	6	0	3	0	0	0	2	2	3	6	0	0	5	4	1	4	0	5	5	2	1	1	3	3	2	2	1	0	0	3	3	0
4334	2	0	34	0	0	0	3	1	0	6	0	0	5	8	1	6	0	4	5	3	5	4	0	5	0	5	0	0	0	1	4	0
4335	3	0	37	0	0	0	4	0	5	4	0	0	6	7	0	4	0	5	4	3	3	2	2	4	2	4	2	0	0	1	2	0
4336	0	0	23	0	0	0	4	2	2	3	0	0	4	8	1	5	0	2	2	3	6	1	6	6	2	5	2	0	0	0	1	0
4337	0	0	13	0	0	0	3	0	0	6	0	0	2	4	0	8	0	4	1	3	6	3	5	3	0	4	3	0	0	0	4	0
4338	2	0	24	0	0	0	6	2	6	2	0	0	2	5	1	2	0	3	9	0	2	3	2	2	2	4	4	0	0	1	1	0
4339	0	0	12	0	0	0	2	0	0	7	0	0	4	7	0	9	0	7	4	5	8	0	4	5	0	0	3	0	0	0	5	0
4340	3	0	11	0	0	0	3	0	5	6	0	0	6	8	0	6	0	3	7	3	3	1	4	3	3	5	3	0	0	1	1	0
4341	2	0	9	0	0	0	4	2	1	4	0	0	4	6	1	6	1	4	5	3	5	2	4	5	1	5	2	0	0	1	4	0
4342	0	0	38	0	0	0	4	0	1	4	0	0	9	9	0	6	0	3	9	0	5	0	6	5	5	4	0	0	0	0	3	0
4343	3	6	24	0	0	0	2	2	5	2	0	0	5	8	1	5	0	5	5	3	3	2	3	5	4	3	2	0	0	1	2	1
4344	4	0	13	0	0	0	4	2	3	7	0	0	2	9	1	7	0	4	7	2	2	2	4	5	3	5	3	0	0	1	2	0
4345	4	6	10	0	0	0	3	2	1	8	0	0	0	8	1	7	0	4	5	3	9	0	6	9	3	4	0	0	0	1	2	0
4346	0	6	11	0	0	0	1	0	0	6	0	0	0	4	0	8	0	6	9	4	1	4	5	0	0	2	0	0	0	0	4	0
4347	2	6	23	0	0	0	4	2	2	3	0	0	5	9	1	5	0	2	6	2	2	2	6	5	4	7	3	0	0	1	2	0
4348	0	0	35	0	0	0	0	0	0	5	0	0	9	7	0	6	1	4	9	5	9	0	4	5	4	3	0	0	0	0	5	0
4349	4	0	33	0	0	0	2	2	0	3	0	0	3	6	1	6	0	5	0	0	6	4	7	0	0	3	4	0	0	1	0	0
4350	0	0	6	0	0	0	9	0	0	8	0	0	3	5	0	6	1	4	0	0	6	0	3	0	0	4	6	0	0	0	2	0
4351	0	0	33	0	0	0	5	0	3	3	0	0	5	9	0	9	0	3	7	4	3	3	6	6	0	4	0	0	0	0	0	0
4352	3	0	36	0	0	0	3	2	7	3	0	0	6	5	1	2	0	4	8	2	2	1	1	4	3	3	2	0	0	1	0	0
4353	0	0	13	0	0	0	9	0	0	6	0	0	4	4	0	9	0	9	5	0	4	5	9	4	0	0	0	0	0	0	0	0
4354	0	6	31	0	0	0	2	0	5	1	0	0	6	5	0	5	0	6	9	4	3	0	3	4	4	3	2	0	0	0	1	0
4355	2	6	8	0	0	0	5	0	1	7	0	0	2	4	0	9	0	5	0	2	7	3	2	2	1	1	3	0	0	1	7	0
4356	2	0	12	0	0	0	3	2	0	7	0	0	4	6	1	9	0	4	9	3	7	3	6	4	2	5	0	0	0	1	2	0
4357	4	0	34	0	0	0	2	2	0	6	0	0	7	9	1	5	0	7	2	4	5	0	5	5	2	2	4	0	0	1	4	0
4358	1	6	24	0	0	0	3	2	5	2	0	0	5	6	1	7	0	4	8	1	2	1	3	4	5	2	3	0	0	1	1	0
4359	3	5	33	0	0	0	3	2	1	3	0	0	5	7	1	6	0	6	4	2	4	1	4	5	2	2	1	0	0	1	4	0
4360	4	0	32	0	0	0	2	2	3	1	0	0	4	6	1	6	0	4	5	2	2	2	2	3	2	2	3	0	0	1	4	0
4361	0	0	30	0	0	0	0	2	0	2	0	0	7	7	1	5	0	4	5	0	4	0	7	2	9	4	2	0	0	0	0	0
4362	0	5	33	0	0	0	2	0	0	3	0	0	7	8	0	8	0	5	1	5	6	1	4	6	2	3	2	0	0	0	5	1
4363	0	6	34	0	0	0	2	0	0	6	0	0	7	9	0	5	0	7	2	4	5	0	5	5	2	2	4	0	0	0	4	0
4364	4	6	33	0	0	0	4	2	0	3	0	0	3	7	1	5	0	5	0	2	6	2	6	3	2	3	3	0	0	1	3	1
4365	0	0	33	0	0	0	4	0	0	3	0	0	6	7	0	7	0	6	2	2	5	2	4	5	4	2	2	0	0	0	5	0
4366	2	0	32	0	0	0	2	2	3	1	0	0	9	9	1	7	0	7	9	7	5	0	4	9	0	2	0	0	0	1	2	0
4367	3	0	9	0	0	0	4	0	2	4	0	0	5	7	0	3	0	4	9	2	3	2	7	3	3	2	3	0	0	1	0	0
4368	5	0	36	0	0	0	2	2	3	3	0	0	5	4	1	4	0	5	5	2	1	1	3	3	2	2	1	0	0	2	3	0
4369	4	0	35	0	0	0	4	2	5	5	0	0	6	7	1	8	0	4	7	1	2	1	3	4	4	2	4	0	0	1	2	0
4370	0	0	20	0	0	0	3	0	3	2	0	0	6	8	0	7	0	4	9	2	3	1	3	6	4	3	1	0	0	0	3	0
4371	4	6	1	0	0	0	2	2	0	8	0	0	3	5	1	6	0	5	0	0	3	1	1	3	0	2	5	0	0	1	4	0
4372	3	0	23	0	0	0	7	2	0	3	0	0	5	9	1	5	0	5	0	2	0	4	2	5	0	2	0	0	0	1	7	0
4373	0	0	3	0	0	0	1	0	3	6	0	0	3	4	0	9	0	3	0	1	2	1	3	1	3	4	1	0	0	0	4	0
4374	3	6	23	0	0	0	4	2	3	3	0	0	3	8	1	5	0	2	3	3	3	2	5	3	2	5	4	0	0	1	2	0
4375	3	0	39	0	0	0	3	2	3	5	0	0	6	8	1	6	0	4	8	3	5	2	5	5	2	5	1	0	0	1	2	0
4376	0	5	1	0	0	0	1	0	0	8	0	0	3	0	0	5	0	5	0	1	3	1	0	3	0	0	4	0	0	0	6	0
4377	3	5	13	0	0	0	5	2	1	6	0	0	1	5	1	7	0	2	7	2	5	3	4	2	1	5	1	0	0	1	5	0
4378	0	0	24	0	0	0	2	0	2	2	0	0	7	7	0	5	0	4	8	5	6	1	5	6	3	4	1	0	0	0	2	0
4379	0	0	33	0	0	0	0	0	0	3	0	0	2	2	0	9	0	5	0	0	3	0	2	2	2	2	2	0	0	0	5	0
4380	0	0	6	0	0	0	4	0	1	8	0	0	2	6	0	7	0	4	0	2	6	2	7	2	0	5	3	0	0	0	1	0
4381	4	0	34	0	0	0	0	2	6	6	0	0	6	7	1	3	0	9	4	3	4	0	2	7	5	0	0	0	0	1	2	0
4382	0	6	3	0	0	0	5	0	4	6	0	0	5	6	0	6	0	7	0	0	2	1	4	4	2	0	3	0	0	0	0	0
4383	3	0	11	0	0	0	4	2	3	7	0	0	4	6	1	5	0	0	2	2	3	2	3	4	0	1	2	0	0	1	3	0
4384	2	0	23	0	0	0	2	2	4	3	0	0	4	7	1	6	0	4	7	2	1	1	3	5	4	4	2	0	0	1	2	0
4385	0	6	8	0	0	0	2	1	1	7	0	0	2	4	1	5	0	5	2	2	4	2	1	3	1	4	1	0	0	0	3	0
4386	3	0	9	0	0	0	4	0	3	5	0	0	4	7	0	6	0	3	9	1	6	3	3	4	3	5	1	0	0	1	3	0
4387	0	5	24	0	0	0	3	0	5	2	0	0	7	8	0	3	0	5	8	3	2	1	3	4	4	3	2	0	0	0	1	0
4388	4	6	3	0	0	0	0	2	1	6	0	0	2	2	1	9	1	2	0	2	2	0	3	1	0	7	4	0	0	1	6	0
4389	0	0	36	0	0	0	4	0	3	3	0	0	4	7	0	6	0	3	5	3	4	2	3	4	3	4	2	0	0	0	3	0
4390	2	6	38	0	0	0	1	2	1	4	0	0	1	6	1	7	0	2	7	4	2	1	1	4	5	4	0	0	0	1	8	0
4391	1	5	11	0	0	0	0	2	4	6	0	0	3	7	1	3	0	7	1	4	4	0	3	5	1	2	2	0	0	1	2	0
4392	0	0	41	0	0	0	2	0	2	4	0	0	5	5	0	5	0	7	1	3	6	1	3	4	1	2	3	0	0	0	4	0
4393	3	6	38	0	0	0	2	2	7	4	0	0	7	9	1	7	0	3	9	3	5	0	2	2	3	5	1	0	0	1	0	0
4394	6	6	22	0	0	0	1	2	0	2	0	0	7	7	1	6	0	5	4	1	7	0	6	7	5	4	0	0	0	2	3	0
4395	2	0	32	0	0	0	4	2	6	1	0	0	8	9	1	7	0	5	9	0	3	1	2	5	5	3	1	0	0	1	1	0
4396	0	6	24	0	0	0	3	0	5	2	0	0	7	8	0	3	0	5	8	3	2	1	3	4	4	3	2	0	0	0	1	0
4397	0	0	38	0	0	0	2	0	3	4	0	0	6	7	0	6	0	5	4	4	4	1	5	5	2	3	2	0	0	0	2	0
4398	0	5	24	0	0	0	6	0	7	2	0	0	3	8	0	5	0	3	9	1	1	4	1	3	3	4	3	0	0	0	1	0
4399	0	6	18	0	0	0	3	0	5	2	0	0	1	7	0	4	0	2	7	0	1	3	1	0	1	6	2	0	0	0	3	0
4400	0	6	33	0	0	0	4	0	0	3	0	0	5	9	0	5	0	2	9	0	2	2	6	5	5	2	3	0	0	0	3	0
4401	0	5	38	0	0	0	4	0	0	4	0	0	2	4	0	7	0	6	6	0	3	2	1	2	4	3	4	0	0	0	6	0
4402	4	0	3	0	0	0	2	2	2	6	0	0	1	3	1	7	0	4	6	0	2	0	4	2	1	5	2	0	0	1	4	0
4403	0	0	9	0	0	0	5	0	0	4	0	0	0	4	0	8	0	6	9	1	4	8	5	0	0	2	0	0	0	0	4	0
4404	0	6	17	0	0	0	3	2	5	6	0	0	2	6	1	2	0	1	7	1	2	2	3	3	3	5	2	0	0	0	2	0
4405	0	0	33	0	0	0	2	0	1	3	0	0	5	9	0	9	0	4	0	5	6	2	5	5	3	5	2	0	0	0	4	0
4406	4	0	6	0	0	0	4	0	0	8	0	0	1	0	0	9	0	2	1	1	5	3	0	1	1	6	1	0	0	2	2	0
4407	6	6	41	0	0	0	0	0	6	4	0	0	6	7	0	3	0	9	0	3	3	3	3	6	5	0	0	0	1	1	0	0
4408	2	6	22	0	0	0	3	2	1	2	0	0	3	7	1	7	0	7	8	3	2	1	4	5	4	0	3	0	0	1	3	0
4409	2	6	9	0	0	0	3	0	2	4	0	0	7	7	0	6	0	3	8	3	7	1	6	6	4	5	1	0	0	1	2	0
4410	4	0	1	0	0	0	1	2	1	8	0	0	1	5	1	5	0	5	1	1	1	3	1	1	1	3	1	0	0	1	3	0
4411	4	0	12	0	0	0	7	0	2	7	0	0	6	9	0	9	0	2	0	0	9	2	0	6	2	7	0	0	0	1	5	0
4412	5	0	33	0	0	0	4	0	3	3	0	0	6	8	0	6	0	7	4	3	5	1	3	6	2	2	3	0	0	2	4	0
4413	2	6	25	0	0	0	5	0	5	1	0	0	3	6	0	5	0	5	7	1	3	2	2	4	2	1	2	0	0	1	2	0
4414	4	6	37	0	0	0	7	1	4	4	0	0	4	9	1	7	0	4	7	0	2	5	5	4	2	4	0	0	0	2	0	0
4415	0	5	36	0	0	0	3	0	3	3	0	0	5	7	0	6	0	4	5	2	3	2	4	5	4	4	2	0	0	0	3	0
4416	3	5	31	0	0	0	1	2	5	1	0	0	8	8	1	4	0	4	8	4	4	1	4	3	4	5	2	0	0	1	1	0
4417	5	6	3	0	0	0	0	2	3	6	0	0	4	7	1	6	0	6	0	5	4	0	4	9	4	2	0	0	0	1	3	1
4418	4	6	38	0	0	0	1	2	0	4	0	0	3	4	1	8	0	6	5	4	5	0	4	8	5	2	1	0	0	1	5	0
4419	3	0	33	0	0	0	1	0	1	3	0	0	4	9	0	5	0	9	1	8	4	0	4	8	1	0	1	0	0	1	0	0
4420	0	0	8	0	0	0	4	0	0	7	0	0	2	2	0	7	0	3	5	0	5	3	2	2	0	6	2	0	0	0	6	0
4421	4	6	11	0	0	0	3	2	1	6	0	0	3	6	1	6	0	4	1	2	4	1	4	3	2	3	4	0	0	1	3	1
4422	3	0	29	0	0	0	0	2	7	3	0	0	7	7	1	4	0	1	8	3	2	0	1	7	6	5	0	0	0	1	2	0
4423	4	6	35	0	0	0	2	2	2	5	0	0	2	5	1	6	2	7	1	1	5	2	3	2	2	2	3	0	0	1	4	1
4424	3	0	13	0	0	0	6	0	2	6	0	0	3	8	0	5	0	3	6	0	6	2	6	3	2	6	4	0	0	1	2	0
4425	4	0	3	0	0	0	6	0	0	6	0	0	5	7	0	7	0	6	2	1	4	2	5	3	3	3	2	0	0	1	4	0
4426	4	0	39	0	0	0	2	0	8	5	0	0	7	8	0	5	0	6	6	3	5	1	1	6	5	3	2	0	0	1	1	0
4427	0	0	30	0	0	0	1	0	3	2	0	0	6	9	0	3	0	7	8	1	2	1	6	4	8	1	1	0	0	0	0	0
4428	2	6	23	0	0	0	4	2	5	3	0	0	4	9	1	5	0	5	9	2	1	1	2	1	2	5	4	0	0	1	3	0
4429	2	5	24	0	0	0	2	2	3	2	0	0	7	5	1	5	2	6	9	4	4	0	6	4	4	3	1	0	0	1	1	0
4430	4	6	34	0	0	0	2	2	0	6	0	0	7	9	1	5	0	7	2	4	5	0	5	5	2	2	4	0	0	1	4	0
4431	0	0	9	0	0	0	5	0	5	4	0	0	3	9	0	5	0	4	6	4	8	1	0	5	1	5	4	0	0	0	2	0
4432	2	0	25	0	0	0	3	2	4	1	0	0	6	8	1	6	0	4	6	2	2	2	2	3	4	2	2	0	0	1	3	0
4433	4	0	6	0	0	0	6	2	2	8	0	0	2	4	1	9	0	3	0	0	5	2	3	1	2	3	5	0	0	1	5	0
4434	0	5	10	0	0	0	4	0	2	8	0	0	5	5	0	7	0	5	3	5	6	0	7	5	0	4	4	0	0	0	0	0
4435	0	6	13	0	0	0	7	0	0	6	0	0	0	7	0	7	0	7	0	0	3	3	6	0	0	0	4	0	0	0	3	0
4436	4	0	3	0	0	0	2	0	2	6	0	0	1	3	0	7	0	4	6	0	2	0	4	2	1	5	2	0	0	1	4	0
4437	0	0	38	0	0	0	3	0	3	4	0	0	5	7	0	4	0	5	5	2	4	2	5	3	3	3	2	0	0	0	1	0
4438	2	0	7	0	0	0	4	2	1	6	0	0	1	5	1	6	0	5	7	0	4	1	1	3	1	4	5	0	0	1	8	0
4439	1	6	24	0	0	0	5	0	2	2	0	0	6	9	0	8	0	5	7	1	6	1	6	5	3	4	3	0	0	1	2	0
4440	2	0	31	0	0	0	2	2	5	1	0	0	5	9	1	5	0	4	9	3	2	2	3	4	4	5	0	0	0	1	1	0
4441	4	0	8	0	0	0	9	2	0	7	0	0	0	5	1	6	2	4	0	0	9	0	0	0	0	4	6	0	0	1	5	0
4442	4	5	10	0	0	0	4	2	2	8	0	0	1	5	1	7	1	6	1	3	6	2	4	3	1	1	3	0	0	1	3	0
4443	1	6	8	0	0	0	5	2	0	7	0	0	2	2	1	7	0	6	0	0	6	2	5	2	0	2	3	0	0	1	0	1
4444	3	6	33	0	0	0	2	2	1	3	0	0	8	9	1	5	0	4	3	3	1	0	7	6	4	2	1	0	0	1	2	0
4445	0	6	30	0	0	0	0	0	3	1	0	0	3	5	0	9	0	2	0	0	6	2	4	0	3	7	0	0	0	0	3	0
4446	0	0	35	0	0	0	2	0	0	5	0	0	6	6	0	5	0	4	2	3	4	1	6	3	2	4	5	0	0	0	2	0
4447	0	0	38	0	0	0	3	0	3	4	0	0	5	7	0	4	0	5	5	2	4	2	5	3	3	3	2	0	0	0	1	0
4448	4	6	8	0	0	0	3	2	1	7	0	0	2	4	1	8	0	5	1	2	6	3	4	2	1	2	2	0	0	1	4	0
4449	0	5	3	0	0	0	2	0	3	6	0	0	4	4	0	5	0	3	7	0	3	2	2	2	0	4	3	0	0	0	5	0
4450	3	6	8	0	0	0	5	2	0	7	0	0	2	2	1	7	0	6	0	0	6	2	5	2	0	2	3	0	0	1	0	0
4451	0	0	33	0	0	0	2	0	2	3	0	0	6	6	0	4	0	7	0	5	4	1	5	5	2	2	2	0	0	0	3	0
4452	4	6	33	0	0	0	2	0	5	3	0	0	9	9	0	7	1	2	9	4	3	0	4	7	4	7	0	0	0	1	0	0
4453	6	6	39	0	0	0	0	0	0	5	0	0	6	6	0	5	0	7	0	2	4	0	7	3	2	2	2	0	0	1	2	0
4454	0	0	32	0	0	0	3	2	3	1	0	0	6	6	1	5	0	3	2	2	4	2	4	4	3	3	1	0	0	0	2	0
4455	3	0	30	0	0	0	2	0	3	2	0	0	5	5	0	7	0	4	7	2	1	1	2	4	2	3	1	0	0	1	4	0
4456	1	0	32	0	0	0	3	0	0	1	0	0	4	2	0	7	1	6	2	3	4	2	5	4	2	3	0	0	0	1	4	0
4457	3	6	39	0	0	0	2	0	4	5	0	0	4	7	0	6	0	4	7	2	1	1	3	5	4	4	2	0	0	1	2	1
4458	4	0	41	0	0	0	2	1	0	4	0	0	7	6	1	6	0	5	2	0	6	2	0	2	3	3	6	0	0	1	9	0
4459	3	6	9	0	0	0	4	2	2	4	0	0	4	8	1	6	0	3	8	3	4	3	5	5	1	5	1	0	0	1	2	0
4460	4	0	36	0	0	0	3	2	2	3	0	0	3	4	1	6	0	4	4	2	5	2	2	3	2	4	2	0	0	1	4	0
4461	5	6	11	0	0	0	2	0	0	6	0	0	5	5	0	6	0	8	3	2	5	1	0	3	1	1	4	0	0	1	7	0
4462	2	6	24	0	0	0	2	0	5	2	0	0	4	8	0	6	0	4	8	2	2	1	4	4	4	4	3	0	0	1	1	0
4463	4	6	39	0	0	0	4	0	2	5	0	0	6	5	0	6	0	4	6	3	3	1	2	6	2	4	2	0	0	1	5	0
4464	0	6	33	0	0	0	3	0	2	3	0	0	7	7	0	6	0	4	5	4	6	1	4	6	2	5	1	0	0	0	3	0
